ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,AREA_SQKM,NUM_HOUSEHOLDS,POPULATION,POPULATION_DENSITY,Average_Household_Size
ZW17,Midlands,ZW1704,Gweru Rural,ZW170407,7,75.89617947,1022,4180,55.07523605,4.090019569
ZW17,Midlands,ZW1704,Gweru Rural,ZW170408,8,91.72329592,2488,10165,110.8224459,4.085610932
ZW17,Midlands,ZW1704,Gweru Rural,ZW170409,9,556.2627427,1635,6089,10.94626609,3.724159021
ZW17,Midlands,ZW1704,Gweru Rural,ZW170410,10,28.85986795,1326,5056,175.1913768,3.812971342
ZW17,Midlands,ZW1704,Gweru Rural,ZW170411,11,84.41358808,955,3886,46.03524253,4.069109948
ZW17,Midlands,ZW1704,Gweru Rural,ZW170412,12,65.36032026,1155,4339,66.38584362,3.756709957
ZW17,Midlands,ZW1704,Gweru Rural,ZW170413,13,176.0957536,519,2247,12.76010327,4.329479769
ZW17,Midlands,ZW1704,Gweru Rural,ZW170414,14,518.5103161,2428,10576,20.39689409,4.355848435
ZW17,Midlands,ZW1704,Gweru Rural,ZW170415,15,765.294895,1126,4301,5.620055782,3.819715808
ZW17,Midlands,ZW1704,Gweru Rural,ZW170416,16,638.9222159,6799,25918,40.5651883,3.812031181
ZW17,Midlands,ZW1704,Gweru Rural,ZW170417,17,554.4883373,926,3898,7.029904396,4.20950324
ZW17,Midlands,ZW1704,Gweru Rural,ZW170418,18,368.2580321,2101,7707,20.92826042,3.668253213
ZW17,Midlands,ZW1704,Gweru Rural,ZW170419,19,862.6044115,977,4253,4.930417632,4.353121801
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170501,1,591.4357252,1730,7029,11.88463885,4.06300578
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170502,2,1174.169688,1903,6115,5.207935498,3.213347346
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170503,3,716.0323493,1584,6228,8.697931045,3.931818182
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170504,4,588.8809076,1030,3546,6.021591046,3.442718447
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170505,5,313.4480131,941,4243,13.536535,4.509032944
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170506,6,143.2483675,1738,7569,52.83829849,4.355005754
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170507,7,148.8318168,1245,5690,38.23107265,4.570281124
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170508,8,127.8040234,2941,11815,92.4462289,4.01734104
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170509,9,174.3802448,986,4090,23.45449167,4.148073022
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170510,10,127.4285107,997,4217,33.0930651,4.229689067
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170511,11,137.9332511,1493,6684,48.45822124,4.476892163
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170512,12,152.4852833,1170,5139,33.70161297,4.392307692
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170513,13,143.2080409,1410,6521,45.53515262,4.624822695
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170514,14,129.4212787,1502,6897,53.29108217,4.591877497
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170515,15,486.6076143,1961,8740,17.96108352,4.45690974
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170516,16,165.1661533,970,4556,27.58434405,4.696907216
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170517,17,236.0481839,1685,7986,33.83207559,4.739465875
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170518,18,61.38269287,599,2283,37.19289417,3.811352254
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170519,19,75.64201356,702,2749,36.34223721,3.915954416
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170520,20,135.5657917,1594,6522,48.1094819,4.091593476
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170521,21,183.5775309,2596,11244,61.24932581,4.331278891
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170522,22,166.4846959,2630,10703,64.28819143,4.069581749
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170523,23,141.4832247,343,1752,12.3830935,5.10787172
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170524,24,465.6928292,1578,6964,14.9540632,4.413181242
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170525,25,169.3319322,1361,5762,34.02784062,4.233651727
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170526,26,157.1998288,613,2795,17.77991758,4.55954323
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170527,27,168.9645463,1339,5653,33.45672286,4.221807319
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170528,28,67.43606942,462,2093,31.03680297,4.53030303
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170529,29,91.62702057,651,2929,31.9665529,4.499231951
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170530,30,537.5456262,1821,7110,13.22678421,3.904448105
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170531,31,552.1934647,3323,11400,20.64493828,3.430634968
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170532,32,69.11150604,1696,6589,95.33868349,3.885023585
ZW17,Midlands,ZW1705,Kwekwe Rural,ZW170533,33,148.0515782,764,3449,23.29593539,4.514397906
ZW17,Midlands,ZW1706,Mberengwa,ZW170601,1,398.467073,1638,7703,19.33158477,4.702686203
ZW17,Midlands,ZW1706,Mberengwa,ZW170602,2,426.9718372,6449,23272,54.50476583,3.608621492
ZW17,Midlands,ZW1706,Mberengwa,ZW170603,3,158.6567611,1321,5640,35.54843778,4.269492808
ZW17,Midlands,ZW1706,Mberengwa,ZW170604,4,118.1742772,1582,6803,57.56751946,4.300252845
ZW17,Midlands,ZW1706,Mberengwa,ZW170605,5,108.339848,1577,6911,63.79001009,4.382371592
ZW17,Midlands,ZW1706,Mberengwa,ZW170606,6,163.9032297,1883,7933,48.40051057,4.212958046
ZW17,Midlands,ZW1706,Mberengwa,ZW170607,7,86.28445124,908,3843,44.53873143,4.232378855
ZW17,Midlands,ZW1706,Mberengwa,ZW170608,8,106.4044184,1061,4374,41.1073155,4.122525919
ZW17,Midlands,ZW1706,Mberengwa,ZW170609,9,108.1131791,780,3343,30.92129959,4.285897436
ZW17,Midlands,ZW1706,Mberengwa,ZW170610,10,97.36496586,917,3947,40.53819529,4.304252999
ZW17,Midlands,ZW1706,Mberengwa,ZW170611,11,120.1235131,887,3743,31.15959484,4.219842165
ZW17,Midlands,ZW1706,Mberengwa,ZW170612,12,129.335092,1128,4898,37.87061905,4.342198582
ZW17,Midlands,ZW1706,Mberengwa,ZW170613,13,115.2341835,1045,4628,40.16169385,4.428708134
ZW17,Midlands,ZW1706,Mberengwa,ZW170614,14,109.6972556,806,3737,34.0664858,4.636476427
ZW17,Midlands,ZW1706,Mberengwa,ZW170615,15,86.50104233,931,4234,48.94738706,4.547798067
ZW17,Midlands,ZW1706,Mberengwa,ZW170616,16,72.71393695,1005,4399,60.49734321,4.377114428
ZW17,Midlands,ZW1706,Mberengwa,ZW170617,17,129.015884,1156,5081,39.38274763,4.39532872
ZW17,Midlands,ZW1706,Mberengwa,ZW170618,18,120.2402504,2049,8613,71.63158732,4.203513909
ZW17,Midlands,ZW1706,Mberengwa,ZW170619,19,144.8512514,1379,6224,42.96821699,4.513415518
ZW17,Midlands,ZW1706,Mberengwa,ZW170620,20,116.8563116,745,3287,28.12856195,4.412080537
ZW17,Midlands,ZW1706,Mberengwa,ZW170621,21,105.1591174,1063,4594,43.68617877,4.32173095
ZW17,Midlands,ZW1706,Mberengwa,ZW170622,22,133.7116357,867,3820,28.56894227,4.405997693
ZW17,Midlands,ZW1706,Mberengwa,ZW170623,23,83.58353734,1045,4500,53.83835314,4.306220096
ZW17,Midlands,ZW1706,Mberengwa,ZW170624,24,144.4053051,1096,4849,33.57909876,4.424270073
ZW17,Midlands,ZW1706,Mberengwa,ZW170625,25,83.82402999,842,3904,46.57375696,4.636579572
ZW17,Midlands,ZW1706,Mberengwa,ZW170626,26,115.9197104,1405,6176,53.27825594,4.395729537
ZW17,Midlands,ZW1706,Mberengwa,ZW170627,27,76.21447914,792,3698,48.52096402,4.669191919
ZW17,Midlands,ZW1706,Mberengwa,ZW170628,28,74.0342523,874,4007,54.12359652,4.584668192
ZW17,Midlands,ZW1706,Mberengwa,ZW170629,29,164.8966887,1227,5880,35.65869058,4.792176039
ZW17,Midlands,ZW1706,Mberengwa,ZW170630,30,116.1301443,1090,4976,42.84847858,4.565137615
ZW17,Midlands,ZW1706,Mberengwa,ZW170631,31,163.6763897,1612,7116,43.47603227,4.41439206
ZW17,Midlands,ZW1706,Mberengwa,ZW170632,32,181.8563512,1357,6026,33.1360437,4.440677966
ZW17,Midlands,ZW1706,Mberengwa,ZW170633,33,59.79114246,807,3215,53.77050626,3.983890954
ZW17,Midlands,ZW1706,Mberengwa,ZW170634,34,118.978527,681,3277,27.5427851,4.812041116
ZW17,Midlands,ZW1706,Mberengwa,ZW170635,35,277.0359559,1794,7427,26.80879446,4.139910814
ZW17,Midlands,ZW1706,Mberengwa,ZW170636,36,218.0605718,2500,10683,48.9909749,4.2732
ZW17,Midlands,ZW1706,Mberengwa,ZW170637,37,31.94002354,379,1697,53.13083122,4.477572559
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170701,1,276.1180709,751,3411,12.35341095,4.541944075
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170702,2,206.599758,631,2902,14.04648306,4.599049128
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170703,3,77.00017715,86,322,4.181808561,3.744186047
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170704,4,76.7592536,103,455,5.92762408,4.417475728
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170705,5,131.7810172,784,3128,23.73634737,3.989795918
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170706,6,178.0050168,357,1615,9.072778,4.523809524
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170707,7,52.50970081,665,2690,51.22862935,4.045112782
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170708,8,63.30751927,632,2482,39.20545345,3.92721519
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170709,9,104.6662767,1206,4818,46.03201862,3.995024876
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170710,10,73.99700343,2232,8581,115.9641553,3.84453405
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170711,11,75.2909167,1552,6364,84.52546839,4.100515464
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170712,12,76.61894133,1105,4176,54.50349388,3.77918552
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170713,13,95.57817079,872,3262,34.12913192,3.740825688
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170714,14,68.52897183,697,2691,39.26806325,3.860832138
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170715,15,80.90921986,727,2676,33.07410459,3.68088033
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170716,16,209.736014,842,3718,17.72704615,4.41567696
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170717,17,234.8254828,1442,5139,21.884337,3.563800277
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170718,18,337.8270626,4480,18119,53.63395064,4.044419643
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170719,19,219.5321664,1354,6663,30.35090533,4.920974889
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170720,20,200.154689,858,3716,18.5656405,4.331002331
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170721,21,321.3423587,1402,5985,18.62499555,4.268901569
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170722,22,93.9298041,125,511,5.440232788,4.088
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170723,23,143.2834543,413,1773,12.37407353,4.292978208
ZW17,Midlands,ZW1707,Shurugwi Rural,ZW170724,24,66.13983333,780,3118,47.14254396,3.997435897
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170801,1,53.4273515,516,1937,36.2548385,3.753875969
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170802,2,85.41812803,839,3363,39.37103373,4.008343266
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170803,3,81.19929726,839,3533,43.51022877,4.210965435
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170804,4,106.3456963,842,3734,35.11190515,4.434679335
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170805,5,207.9839501,693,3254,15.64543802,4.695526696
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170806,6,117.9455104,1316,5474,46.41126213,4.159574468
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170807,7,119.4800602,1162,4721,39.51286927,4.062822719
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170808,8,81.32767151,763,3142,38.63383694,4.117955439
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170809,9,85.16435477,845,3650,42.85830627,4.319526627
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170810,10,87.45451041,1042,4461,51.00937595,4.281190019
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170811,11,87.20784845,828,3454,39.60652695,4.171497585
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170812,12,68.29822526,1055,4473,65.49218494,4.239810427
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170813,13,85.50469468,1348,5682,66.45249154,4.215133531
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170814,14,366.897847,1500,7207,19.64306975,4.804666667
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170815,15,161.4611232,1415,6262,38.78332986,4.425441696
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170816,16,117.3203345,1025,4589,39.11512885,4.477073171
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170817,17,138.0239236,1275,5491,39.78295833,4.306666667
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170818,18,129.1625651,1058,5103,39.50835131,4.823251418
ZW17,Midlands,ZW1708,Zvishavane Rural,ZW170819,19,295.8968485,1358,5505,18.60445635,4.053755523
ZW17,Midlands,ZW1721,Gweru Urban,ZW172101,1,37.47914547,1738,6285,167.6932577,3.616225547
ZW17,Midlands,ZW1721,Gweru Urban,ZW172102,2,36.45573082,2972,10538,289.0629199,3.545760431
ZW17,Midlands,ZW1721,Gweru Urban,ZW172103,3,7.912885265,1080,3704,468.0972712,3.42962963
ZW17,Midlands,ZW1721,Gweru Urban,ZW172104,4,38.80634358,1988,7859,202.5184358,3.953219316
ZW17,Midlands,ZW1721,Gweru Urban,ZW172105,5,6.125300065,4308,14284,2331.967389,3.315691736
ZW17,Midlands,ZW1721,Gweru Urban,ZW172106,6,1.943699448,3771,13364,6875.548592,3.543887563
ZW17,Midlands,ZW1721,Gweru Urban,ZW172107,7,1.040982999,1894,6636,6374.743875,3.503695882
ZW17,Midlands,ZW1721,Gweru Urban,ZW172108,8,3.606862693,4281,15565,4315.384678,3.635832749
ZW17,Midlands,ZW1721,Gweru Urban,ZW172109,9,0.938457402,2038,7358,7840.526359,3.610402355
ZW17,Midlands,ZW1721,Gweru Urban,ZW172110,10,1.907076248,3136,11359,5956.23799,3.622130102
ZW17,Midlands,ZW1721,Gweru Urban,ZW172111,11,1.190169042,1879,6838,5745.402341,3.639169771
ZW17,Midlands,ZW1721,Gweru Urban,ZW172112,12,1.217043446,1939,7034,5779.580035,3.627643115
ZW17,Midlands,ZW1721,Gweru Urban,ZW172113,13,0.978345027,2460,8964,9162.411779,3.643902439
ZW17,Midlands,ZW1721,Gweru Urban,ZW172114,14,0.821987682,1939,7300,8880.91167,3.764827231
ZW17,Midlands,ZW1721,Gweru Urban,ZW172115,15,6.680158979,3541,13015,1948.306925,3.675515391
ZW17,Midlands,ZW1721,Gweru Urban,ZW172116,16,2.224503698,2221,8246,3706.894264,3.712742008
ZW17,Midlands,ZW1721,Gweru Urban,ZW172117,17,1.724587627,2223,8144,4722.288315,3.663517769
ZW17,Midlands,ZW1721,Gweru Urban,ZW172118,18,13.10246453,1400,4801,366.4196144,3.429285714
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172201,1,1.876133633,2783,10660,5681.898034,3.83039885
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172202,2,1.481214443,4743,18099,12219.02749,3.815939279
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172203,3,0.989683923,2631,10232,10338.65435,3.889015583
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172204,4,2.313184175,2141,8065,3486.536044,3.76693134
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172205,5,7.430167924,2687,10376,1396.469112,3.861555638
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172206,6,32.35770611,1726,5975,184.6546223,3.461761298
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172207,7,2.382070615,1123,4337,1820.6849,3.861976848
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172208,8,1.467415755,1491,5684,3873.476199,3.812206573
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172209,9,1.924385664,1063,4353,2262.020592,4.095014111
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172210,10,9.601096765,2022,7449,775.8488621,3.683976261
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172211,11,4.36675703,4146,16485,3775.112718,3.976121563
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172212,12,6.66154978,2209,8767,1316.06012,3.968764147
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172213,13,4.240914006,1164,4090,964.4147451,3.513745704
ZW17,Midlands,ZW1722,Kwekwe Urban,ZW172214,14,9.396393015,1382,5291,563.0884098,3.828509407
ZW17,Midlands,ZW1723,Redcliff,ZW172301,1,0.361047335,626,2366,6553.157364,3.779552716
ZW17,Midlands,ZW1723,Redcliff,ZW172302,2,0.399651812,889,3244,8117.065664,3.64904387
ZW17,Midlands,ZW1723,Redcliff,ZW172303,3,0.55220259,723,2752,4983.678185,3.806362379
ZW17,Midlands,ZW1723,Redcliff,ZW172304,4,3.100297865,1024,3851,1242.138713,3.760742188
ZW17,Midlands,ZW1723,Redcliff,ZW172305,5,1.051854624,2767,10193,9690.502628,3.683773039
ZW17,Midlands,ZW1723,Redcliff,ZW172306,6,0.467962182,3200,11944,25523.43,3.7325
ZW17,Midlands,ZW1723,Redcliff,ZW172307,7,24.89534928,498,1865,74.91359043,3.74497992
ZW17,Midlands,ZW1723,Redcliff,ZW172308,8,43.18908714,526,1844,42.69597072,3.505703422
ZW17,Midlands,ZW1723,Redcliff,ZW172309,9,38.74681488,950,3467,89.47832256,3.649473684
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172401,1,0.626425615,891,3162,5047.686307,3.548821549
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172402,2,0.522734473,511,1715,3280.824374,3.356164384
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172403,3,2.148917578,1411,4353,2025.670991,3.085046067
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172404,4,1.42326159,2666,10333,7260.084916,3.875843961
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172405,5,0.604854281,874,3199,5288.877176,3.660183066
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172406,6,16.73489911,1030,3788,226.3533216,3.677669903
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172407,7,3.92670497,4418,15897,4048.432495,3.598234495
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172408,8,1.535909556,2757,8947,5825.212796,3.245194052
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172409,9,25.50199632,1095,3867,151.6351878,3.531506849
ZW17,Midlands,ZW1724,Zvishavane Urban,ZW172410,10,9.351539871,1462,4453,476.1782617,3.045827633
ZW17,Midlands,ZW1725,Gokwe Town,ZW172501,1,2.261867172,1145,4212,1862.178315,3.67860262
ZW17,Midlands,ZW1725,Gokwe Town,ZW172502,2,4.243087081,1181,3915,922.6772691,3.314987299
ZW17,Midlands,ZW1725,Gokwe Town,ZW172503,3,5.187353587,2389,8964,1728.048773,3.752197572
ZW17,Midlands,ZW1725,Gokwe Town,ZW172504,4,2.291851765,814,2543,1109.583106,3.124078624
ZW17,Midlands,ZW1725,Gokwe Town,ZW172505,5,1.356831906,2788,9820,7237.44773,3.522238164
ZW17,Midlands,ZW1725,Gokwe Town,ZW172506,6,3.618183205,871,3619,1000.225747,4.154994259
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172601,1,12.62522369,323,1049,83.08763677,3.247678019
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172602,2,1.464887446,326,1188,810.9838085,3.644171779
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172603,3,1.840534624,349,1298,705.2298736,3.719197708
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172604,4,6.450883819,267,1019,157.9628511,3.816479401
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172605,5,10.60127364,606,1941,183.0912082,3.202970297
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172606,6,6.825899533,317,1127,165.1064441,3.555205047
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172607,7,13.65691556,319,1203,88.08724009,3.771159875
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172608,8,17.03316591,430,1433,84.12998544,3.33255814
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172609,9,2.975486616,315,1114,374.3925428,3.536507937
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172610,10,3.552208402,458,1536,432.4070623,3.35371179
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172611,11,13.22761601,723,2744,207.4447881,3.795297372
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172612,12,8.740350904,1780,6566,751.22842,3.688764045
ZW17,Midlands,ZW1726,Shurugwi Urban,ZW172613,13,34.73303968,277,1086,31.26705897,3.920577617
ZW18,Masvingo,ZW1801,Bikita,ZW180101,1,118.0502569,962,4206,35.62889323,4.372141372
ZW18,Masvingo,ZW1801,Bikita,ZW180102,2,162.4591086,2133,9438,58.09461891,4.424753868
ZW18,Masvingo,ZW1801,Bikita,ZW180103,3,148.4591311,2008,8390,56.51386975,4.178286853
ZW18,Masvingo,ZW1801,Bikita,ZW180104,4,74.57493195,1410,5568,74.66315898,3.94893617
ZW18,Masvingo,ZW1801,Bikita,ZW180105,5,78.05328151,1587,6451,82.6486712,4.064902331
ZW18,Masvingo,ZW1801,Bikita,ZW180106,6,66.41000803,1117,4718,71.04350896,4.223813787
ZW18,Masvingo,ZW1801,Bikita,ZW180107,7,87.27512006,1286,5284,60.54417338,4.108864697
ZW18,Masvingo,ZW1801,Bikita,ZW180108,8,78.61915647,1593,6410,81.53229172,4.023854363
ZW18,Masvingo,ZW1801,Bikita,ZW180109,9,85.9931876,1889,7784,90.51879826,4.120698782
ZW18,Masvingo,ZW1801,Bikita,ZW180110,10,89.11558412,1406,5886,66.04905369,4.186344239
ZW18,Masvingo,ZW1801,Bikita,ZW180111,11,128.5074926,2013,8253,64.22193625,4.099850969
ZW18,Masvingo,ZW1801,Bikita,ZW180112,12,81.30253866,1195,4817,59.24784243,4.030962343
ZW18,Masvingo,ZW1801,Bikita,ZW180113,13,69.34087979,3488,13537,195.2239435,3.881020642
ZW18,Masvingo,ZW1801,Bikita,ZW180114,14,74.01934471,1552,6376,86.13964397,4.108247423
ZW18,Masvingo,ZW1801,Bikita,ZW180115,15,136.5824695,1704,7162,52.4371834,4.203051643
ZW18,Masvingo,ZW1801,Bikita,ZW180116,16,86.9159816,2135,8806,101.3162348,4.124590164
ZW18,Masvingo,ZW1801,Bikita,ZW180117,17,81.81664797,1255,4918,60.11001577,3.9187251
ZW18,Masvingo,ZW1801,Bikita,ZW180118,18,61.71457566,1213,4846,78.52277924,3.995053586
ZW18,Masvingo,ZW1801,Bikita,ZW180119,19,107.0338195,1207,4845,45.2660666,4.014084507
ZW18,Masvingo,ZW1801,Bikita,ZW180120,20,182.2304034,1854,7722,42.37492677,4.165048544
ZW18,Masvingo,ZW1801,Bikita,ZW180121,21,107.252043,995,3934,36.67995396,3.953768844
ZW18,Masvingo,ZW1801,Bikita,ZW180122,22,141.5660252,1518,6071,42.88458331,3.999341238
ZW18,Masvingo,ZW1801,Bikita,ZW180123,23,35.13131461,76,279,7.941632789,3.671052632
ZW18,Masvingo,ZW1801,Bikita,ZW180124,24,307.4607649,1393,6247,20.31803961,4.484565686
ZW18,Masvingo,ZW1801,Bikita,ZW180125,25,261.7294431,1065,4812,18.38539808,4.518309859
ZW18,Masvingo,ZW1801,Bikita,ZW180126,26,262.5372944,1004,4814,18.33644249,4.794820717
ZW18,Masvingo,ZW1801,Bikita,ZW180127,27,1605.842402,177,338,0.210481427,1.90960452
ZW18,Masvingo,ZW1801,Bikita,ZW180128,28,136.8775915,380,1741,12.71939388,4.581578947
ZW18,Masvingo,ZW1801,Bikita,ZW180129,29,153.3359067,372,1677,10.93677297,4.508064516
ZW18,Masvingo,ZW1801,Bikita,ZW180130,30,24.17751956,425,1098,45.41408796,2.583529412
ZW18,Masvingo,ZW1801,Bikita,ZW180131,31,94.68668276,1396,5884,62.14179047,4.214899713
ZW18,Masvingo,ZW1801,Bikita,ZW180132,32,50.59443725,1108,4523,89.39717973,4.082129964
ZW18,Masvingo,ZW1802,Chiredzi,ZW180201,1,106.0083601,955,4685,44.19462763,4.905759162
ZW18,Masvingo,ZW1802,Chiredzi,ZW180202,2,121.7773118,1032,4788,39.3176687,4.639534884
ZW18,Masvingo,ZW1802,Chiredzi,ZW180203,3,42.3075293,877,3941,93.151268,4.49372862
ZW18,Masvingo,ZW1802,Chiredzi,ZW180204,4,83.21932247,1475,6328,76.04003268,4.290169492
ZW18,Masvingo,ZW1802,Chiredzi,ZW180205,5,91.50925715,1052,4744,51.84174965,4.509505703
ZW18,Masvingo,ZW1802,Chiredzi,ZW180206,6,241.1062303,1722,8365,34.69425071,4.857723577
ZW18,Masvingo,ZW1802,Chiredzi,ZW180207,7,251.3833506,1810,8949,35.59901632,4.944198895
ZW18,Masvingo,ZW1802,Chiredzi,ZW180208,8,320.7094594,2083,10102,31.498915,4.849735958
ZW18,Masvingo,ZW1802,Chiredzi,ZW180209,9,317.4602645,951,4986,15.70590262,5.242902208
ZW18,Masvingo,ZW1802,Chiredzi,ZW180210,10,437.1292982,2383,11270,25.78184543,4.729332774
ZW18,Masvingo,ZW1802,Chiredzi,ZW180211,11,357.7320227,3375,14594,40.79590049,4.324148148
ZW18,Masvingo,ZW1802,Chiredzi,ZW180212,12,308.9839933,64,334,1.080962144,5.21875
ZW18,Masvingo,ZW1802,Chiredzi,ZW180213,13,657.7803345,1030,4807,7.307910784,4.666990291
ZW18,Masvingo,ZW1802,Chiredzi,ZW180214,14,788.1250281,2227,10721,13.6031716,4.814099686
ZW18,Masvingo,ZW1802,Chiredzi,ZW180215,15,995.3892835,2064,9458,9.501810152,4.582364341
ZW18,Masvingo,ZW1802,Chiredzi,ZW180216,16,764.4070307,5346,26435,34.58236115,4.944818556
ZW18,Masvingo,ZW1802,Chiredzi,ZW180217,17,705.6920666,4560,21776,30.8576517,4.775438596
ZW18,Masvingo,ZW1802,Chiredzi,ZW180218,18,103.4793736,3336,10650,102.9190613,3.192446043
ZW18,Masvingo,ZW1802,Chiredzi,ZW180219,19,124.3423155,3242,9659,77.68071519,2.979333745
ZW18,Masvingo,ZW1802,Chiredzi,ZW180220,20,665.0003656,4438,21302,32.0330651,4.799909869
